data_origin,image_number,predicted_distribution
DPGAN Data,26793,0.7492302656173706
DPGAN Data,26794,0.7513665556907654
DPGAN Data,26795,0.747110903263092
DPGAN Data,26796,0.7460146546363831
DPGAN Data,26797,0.7470390796661377
DPGAN Data,26798,0.7467313408851624
DPGAN Data,26799,0.7537012696266174
DPGAN Data,26800,0.7473921179771423
DPGAN Data,26801,0.7450910806655884
DPGAN Data,26802,0.7541481852531433
DPGAN Data,26803,0.7473769187927246
DPGAN Data,26804,0.7516656517982483
DPGAN Data,26805,0.7458276152610779
DPGAN Data,26806,0.7501333951950073
DPGAN Data,26807,0.7496036291122437
DPGAN Data,26808,0.7518818974494934
DPGAN Data,26809,0.7466006278991699
DPGAN Data,26810,0.745898962020874
DPGAN Data,26811,0.7470399737358093
DPGAN Data,26812,0.7476741075515747
DPGAN Data,26813,0.7486825585365295
DPGAN Data,26814,0.7432759404182434
DPGAN Data,26815,0.7395154237747192
DPGAN Data,26816,0.7478667497634888
DPGAN Data,26817,0.7488630414009094
DPGAN Data,26818,0.7436444163322449
DPGAN Data,26819,0.7477195858955383
DPGAN Data,26820,0.7472124695777893
DPGAN Data,26821,0.7485325336456299
DPGAN Data,26822,0.7427939176559448
DPGAN Data,26823,0.7477502226829529
DPGAN Data,26824,0.7540730237960815
DPGAN Data,26825,0.750950813293457
DPGAN Data,26826,0.7490268349647522
DPGAN Data,26827,0.7474388480186462
DPGAN Data,26828,0.7444393038749695
DPGAN Data,26829,0.7463786602020264
DPGAN Data,26830,0.7504311203956604
DPGAN Data,26831,0.747320294380188
DPGAN Data,26832,0.7391418814659119
DPGAN Data,26833,0.7424089312553406
DPGAN Data,26834,0.7475447654724121
DPGAN Data,26835,0.7509024143218994
DPGAN Data,26836,0.754809558391571
DPGAN Data,26837,0.742568850517273
DPGAN Data,26838,0.7394788265228271
DPGAN Data,26839,0.7452871203422546
DPGAN Data,26840,0.7516459226608276
DPGAN Data,26841,0.7508068084716797
DPGAN Data,26842,0.7479113340377808
DPGAN Data,26843,0.7480877637863159
DPGAN Data,26844,0.7505691647529602
DPGAN Data,26845,0.7517754435539246
DPGAN Data,26846,0.736268162727356
DPGAN Data,26847,0.7476204633712769
DPGAN Data,26848,0.7474635243415833
DPGAN Data,26849,0.7438656091690063
DPGAN Data,26850,0.7470539808273315
DPGAN Data,26851,0.7474332451820374
DPGAN Data,26852,0.7431731820106506
DPGAN Data,26853,0.7534031271934509
DPGAN Data,26854,0.7493808269500732
DPGAN Data,26855,0.7451600432395935
DPGAN Data,26856,0.7477668523788452
DPGAN Data,26857,0.7500883936882019
DPGAN Data,26858,0.7467182874679565
DPGAN Data,26859,0.7513312101364136
DPGAN Data,26860,0.7429803609848022
DPGAN Data,26861,0.7495065331459045
DPGAN Data,26862,0.74529629945755
DPGAN Data,26863,0.7490659952163696
DPGAN Data,26864,0.7494181394577026
DPGAN Data,26865,0.7450584173202515
DPGAN Data,26866,0.7466934323310852
DPGAN Data,26867,0.7457408905029297
DPGAN Data,26868,0.7521689534187317
DPGAN Data,26869,0.7465754747390747
DPGAN Data,26870,0.7471387982368469
DPGAN Data,26871,0.7499706149101257
DPGAN Data,26872,0.7427585124969482
DPGAN Data,26873,0.7514845132827759
DPGAN Data,26874,0.7510343194007874
DPGAN Data,26875,0.7487375736236572
DPGAN Data,26876,0.7438654899597168
DPGAN Data,26877,0.7501746416091919
DPGAN Data,26878,0.7468781471252441
DPGAN Data,26879,0.7493807077407837
DPGAN Data,26880,0.7496215105056763
DPGAN Data,26881,0.743964672088623
DPGAN Data,26882,0.748478889465332
DPGAN Data,26883,0.7495116591453552
DPGAN Data,26884,0.7529786825180054
DPGAN Data,26885,0.7498583793640137
DPGAN Data,26886,0.7477081418037415
DPGAN Data,26887,0.7488373517990112
DPGAN Data,26888,0.7456989884376526
DPGAN Data,26889,0.750270664691925
DPGAN Data,26890,0.7535675764083862
DPGAN Data,26891,0.7481157779693604
DPGAN Data,26892,0.7466174364089966
DPGAN Data,26893,0.7439744472503662
DPGAN Data,26894,0.752108097076416
DPGAN Data,26895,0.7483389973640442
DPGAN Data,26896,0.7435052990913391
DPGAN Data,26897,0.7462195754051208
DPGAN Data,26898,0.7458267211914062
DPGAN Data,26899,0.7495545148849487
DPGAN Data,26900,0.7463640570640564
DPGAN Data,26901,0.7446597814559937
DPGAN Data,26902,0.7462397813796997
DPGAN Data,26903,0.7410929799079895
DPGAN Data,26904,0.7431835532188416
DPGAN Data,26905,0.7519426941871643
DPGAN Data,26906,0.7475973963737488
DPGAN Data,26907,0.7448346018791199
DPGAN Data,26908,0.7453193664550781
DPGAN Data,26909,0.746933102607727
DPGAN Data,26910,0.7422301769256592
DPGAN Data,26911,0.7579371929168701
DPGAN Data,26912,0.747342050075531
DPGAN Data,26913,0.7564232349395752
DPGAN Data,26914,0.7533813714981079
DPGAN Data,26915,0.7458169460296631
DPGAN Data,26916,0.7479372024536133
DPGAN Data,26917,0.7470013499259949
DPGAN Data,26918,0.7445001602172852
DPGAN Data,26919,0.7433077096939087
DPGAN Data,26920,0.7506542801856995
DPGAN Data,26921,0.7481253147125244
DPGAN Data,26922,0.7440618276596069
DPGAN Data,26923,0.7503529787063599
DPGAN Data,26924,0.7447497248649597
DPGAN Data,26925,0.7459421157836914
DPGAN Data,26926,0.7491774559020996
DPGAN Data,26927,0.7492859363555908
DPGAN Data,26928,0.7546826004981995
DPGAN Data,26929,0.7513203620910645
DPGAN Data,26930,0.7462208867073059
DPGAN Data,26931,0.7482647895812988
DPGAN Data,26932,0.745121419429779
DPGAN Data,26933,0.7462920546531677
DPGAN Data,26934,0.7467047572135925
DPGAN Data,26935,0.7488173246383667
DPGAN Data,26936,0.7542128562927246
DPGAN Data,26937,0.7521207928657532
DPGAN Data,26938,0.7510997653007507
DPGAN Data,26939,0.7464591860771179
DPGAN Data,26940,0.745633602142334
DPGAN Data,26941,0.7515214085578918
DPGAN Data,26942,0.7501075267791748
DPGAN Data,26943,0.7453346848487854
DPGAN Data,26944,0.7459859251976013
DPGAN Data,26945,0.7453707456588745
DPGAN Data,26946,0.7477598786354065
DPGAN Data,26947,0.7495760321617126
DPGAN Data,26948,0.7429340481758118
DPGAN Data,26949,0.7435102462768555
DPGAN Data,26950,0.7470126748085022
DPGAN Data,26951,0.750069797039032
DPGAN Data,26952,0.7540467977523804
DPGAN Data,26953,0.7465916275978088
DPGAN Data,26954,0.746568500995636
DPGAN Data,26955,0.7474126219749451
DPGAN Data,26956,0.7471912503242493
DPGAN Data,26957,0.7461919188499451
DPGAN Data,26958,0.750209629535675
DPGAN Data,26959,0.7456682324409485
DPGAN Data,26960,0.7415724396705627
DPGAN Data,26961,0.7439682483673096
DPGAN Data,26962,0.7502272129058838
DPGAN Data,26963,0.7478207945823669
DPGAN Data,26964,0.7495585680007935
DPGAN Data,26965,0.7514604330062866
DPGAN Data,26966,0.7482184767723083
DPGAN Data,26967,0.751546323299408
DPGAN Data,26968,0.753138542175293
DPGAN Data,26969,0.7484057545661926
DPGAN Data,26970,0.747191309928894
DPGAN Data,26971,0.7499309778213501
DPGAN Data,26972,0.7472724318504333
DPGAN Data,26973,0.7463734149932861
DPGAN Data,26974,0.7446306943893433
DPGAN Data,26975,0.7468280792236328
DPGAN Data,26976,0.7428708672523499
DPGAN Data,26977,0.7470626831054688
DPGAN Data,26978,0.7455982565879822
DPGAN Data,26979,0.7489316463470459
DPGAN Data,26980,0.7488742470741272
DPGAN Data,26981,0.7459321022033691
DPGAN Data,26982,0.7493842840194702
DPGAN Data,26983,0.7475191950798035
DPGAN Data,26984,0.7493161559104919
DPGAN Data,26985,0.7453222870826721
DPGAN Data,26986,0.7501972317695618
DPGAN Data,26987,0.7476527094841003
DPGAN Data,26988,0.7491148114204407
DPGAN Data,26989,0.7499337196350098
DPGAN Data,26990,0.7415418028831482
DPGAN Data,26991,0.7502269148826599
DPGAN Data,26992,0.7452797889709473
DPGAN Data,26993,0.7490288615226746
DPGAN Data,26994,0.7484982013702393
DPGAN Data,26995,0.7477886080741882
DPGAN Data,26996,0.7516586184501648
DPGAN Data,26997,0.7507668137550354
DPGAN Data,26998,0.7496556639671326
DPGAN Data,26999,0.7441591024398804
DPGAN Data,27000,0.7499580979347229
DPGAN Data,27001,0.7459384202957153
DPGAN Data,27002,0.747047483921051
DPGAN Data,27003,0.7403011918067932
DPGAN Data,27004,0.7433380484580994
DPGAN Data,27005,0.7516179084777832
DPGAN Data,27006,0.7472434043884277
DPGAN Data,27007,0.752031147480011
DPGAN Data,27008,0.7460666298866272
DPGAN Data,27009,0.7518535256385803
DPGAN Data,27010,0.7494093775749207
DPGAN Data,27011,0.749805212020874
DPGAN Data,27012,0.7510000467300415
DPGAN Data,27013,0.7491900324821472
DPGAN Data,27014,0.7497808337211609
DPGAN Data,27015,0.7423089742660522
DPGAN Data,27016,0.7446565628051758
DPGAN Data,27017,0.7458153963088989
DPGAN Data,27018,0.7465566992759705
DPGAN Data,27019,0.7447671890258789
DPGAN Data,27020,0.7464691996574402
DPGAN Data,27021,0.7522978782653809
DPGAN Data,27022,0.7482270002365112
DPGAN Data,27023,0.7446501851081848
DPGAN Data,27024,0.7462598085403442
DPGAN Data,27025,0.7441394329071045
DPGAN Data,27026,0.7496384382247925
DPGAN Data,27027,0.7491628527641296
DPGAN Data,27028,0.7492318153381348
DPGAN Data,27029,0.7496233582496643
DPGAN Data,27030,0.7528122067451477
DPGAN Data,27031,0.7532472014427185
DPGAN Data,27032,0.7506455183029175
DPGAN Data,27033,0.7527027130126953
DPGAN Data,27034,0.7494794726371765
DPGAN Data,27035,0.7467004060745239
DPGAN Data,27036,0.7513637542724609
DPGAN Data,27037,0.7488818168640137
DPGAN Data,27038,0.7483041286468506
DPGAN Data,27039,0.7526094317436218
DPGAN Data,27040,0.7444252371788025
DPGAN Data,27041,0.7381569743156433
DPGAN Data,27042,0.7500866055488586
DPGAN Data,27043,0.7451334595680237
DPGAN Data,27044,0.7485995888710022
DPGAN Data,27045,0.7513355016708374
DPGAN Data,27046,0.7463459372520447
DPGAN Data,27047,0.7528976798057556
DPGAN Data,27048,0.7437127232551575
DPGAN Data,27049,0.7446321845054626
DPGAN Data,27050,0.7458193898200989
DPGAN Data,27051,0.751062273979187
DPGAN Data,27052,0.7441238760948181
DPGAN Data,27053,0.7475109100341797
DPGAN Data,27054,0.7477614879608154
DPGAN Data,27055,0.7459558844566345
DPGAN Data,27056,0.7467543482780457
DPGAN Data,27057,0.7480262517929077
DPGAN Data,27058,0.745119035243988
DPGAN Data,27059,0.7481614947319031
DPGAN Data,27060,0.7470360994338989
DPGAN Data,27061,0.7445196509361267
DPGAN Data,27062,0.7488963603973389
DPGAN Data,27063,0.7449471354484558
DPGAN Data,27064,0.7446717619895935
DPGAN Data,27065,0.7471755743026733
DPGAN Data,27066,0.7498734593391418
DPGAN Data,27067,0.7502730488777161
DPGAN Data,27068,0.7502248883247375
DPGAN Data,27069,0.7512465119361877
DPGAN Data,27070,0.7469264268875122
DPGAN Data,27071,0.7429763078689575
DPGAN Data,27072,0.7465927600860596
DPGAN Data,27073,0.742737889289856
DPGAN Data,27074,0.7460123896598816
DPGAN Data,27075,0.7491682171821594
DPGAN Data,27076,0.7426893711090088
DPGAN Data,27077,0.7406015396118164
DPGAN Data,27078,0.7456146478652954
DPGAN Data,27079,0.7488570213317871
DPGAN Data,27080,0.7470540404319763
DPGAN Data,27081,0.7435076832771301
DPGAN Data,27082,0.7451184988021851
DPGAN Data,27083,0.7448899149894714
DPGAN Data,27084,0.7469063401222229
DPGAN Data,27085,0.7490689754486084
DPGAN Data,27086,0.7460076212882996
DPGAN Data,27087,0.7461077570915222
DPGAN Data,27088,0.7430835962295532
DPGAN Data,27089,0.748143196105957
DPGAN Data,27090,0.7445726990699768
DPGAN Data,27091,0.7382656931877136
DPGAN Data,27092,0.7440747618675232
DPGAN Data,27093,0.7483435869216919
DPGAN Data,27094,0.7475601434707642
DPGAN Data,27095,0.7474367022514343
DPGAN Data,27096,0.7486127614974976
DPGAN Data,27097,0.7415069937705994
DPGAN Data,27098,0.7447193264961243
DPGAN Data,27099,0.7431842684745789
DPGAN Data,27100,0.7467917799949646
DPGAN Data,27101,0.7463928461074829
DPGAN Data,27102,0.7531553506851196
DPGAN Data,27103,0.7417213916778564
DPGAN Data,27104,0.751377522945404
DPGAN Data,27105,0.7480685710906982
DPGAN Data,27106,0.7451177835464478
DPGAN Data,27107,0.7474502325057983
DPGAN Data,27108,0.747155487537384
DPGAN Data,27109,0.7438457012176514
DPGAN Data,27110,0.7495346069335938
DPGAN Data,27111,0.7471958994865417
DPGAN Data,27112,0.7533350586891174
DPGAN Data,27113,0.7475476264953613
DPGAN Data,27114,0.7507334351539612
DPGAN Data,27115,0.745025098323822
DPGAN Data,27116,0.7484865188598633
DPGAN Data,27117,0.7452150583267212
DPGAN Data,27118,0.7500314712524414
DPGAN Data,27119,0.7521268725395203
DPGAN Data,27120,0.75147545337677
DPGAN Data,27121,0.7481833100318909
DPGAN Data,27122,0.7493335008621216
DPGAN Data,27123,0.7528165578842163
DPGAN Data,27124,0.7485453486442566
DPGAN Data,27125,0.745732843875885
DPGAN Data,27126,0.7480116486549377
DPGAN Data,27127,0.7499186396598816
DPGAN Data,27128,0.7474002242088318
DPGAN Data,27129,0.7409920692443848
DPGAN Data,27130,0.7547343969345093
DPGAN Data,27131,0.7580040097236633
DPGAN Data,27132,0.7479307055473328
DPGAN Data,27133,0.7439826726913452
DPGAN Data,27134,0.7459021210670471
DPGAN Data,27135,0.7506659030914307
DPGAN Data,27136,0.7550652623176575
DPGAN Data,27137,0.7477635145187378
DPGAN Data,27138,0.7507902383804321
DPGAN Data,27139,0.7501957416534424
DPGAN Data,27140,0.7512824535369873
DPGAN Data,27141,0.7496793270111084
DPGAN Data,27142,0.7468439340591431
DPGAN Data,27143,0.7478470802307129
DPGAN Data,27144,0.7465737462043762
DPGAN Data,27145,0.7532492280006409
DPGAN Data,27146,0.7442276477813721
DPGAN Data,27147,0.7509301900863647
DPGAN Data,27148,0.7504777908325195
DPGAN Data,27149,0.745819091796875
DPGAN Data,27150,0.7444940805435181
DPGAN Data,27151,0.7511554956436157
DPGAN Data,27152,0.7431133389472961
DPGAN Data,27153,0.7406886219978333
DPGAN Data,27154,0.7491306662559509
DPGAN Data,27155,0.7431643009185791
DPGAN Data,27156,0.7512628436088562
DPGAN Data,27157,0.7458814978599548
DPGAN Data,27158,0.7469290494918823
DPGAN Data,27159,0.7498526573181152
DPGAN Data,27160,0.7401701807975769
DPGAN Data,27161,0.7510195374488831
DPGAN Data,27162,0.7472904920578003
DPGAN Data,27163,0.7427694797515869
DPGAN Data,27164,0.7538859248161316
DPGAN Data,27165,0.7471627593040466
DPGAN Data,27166,0.7455098628997803
DPGAN Data,27167,0.7429952621459961
DPGAN Data,27168,0.7510865926742554
DPGAN Data,27169,0.7493818402290344
DPGAN Data,27170,0.7520607113838196
DPGAN Data,27171,0.7512104511260986
DPGAN Data,27172,0.7472903728485107
DPGAN Data,27173,0.7484758496284485
DPGAN Data,27174,0.7473519444465637
DPGAN Data,27175,0.7491655349731445
DPGAN Data,27176,0.7529540061950684
DPGAN Data,27177,0.7498939037322998
DPGAN Data,27178,0.7469649910926819
DPGAN Data,27179,0.7509772181510925
DPGAN Data,27180,0.7482537031173706
DPGAN Data,27181,0.7489541172981262
DPGAN Data,27182,0.747567892074585
DPGAN Data,27183,0.7422900795936584
DPGAN Data,27184,0.7426307201385498
DPGAN Data,27185,0.7456281185150146
DPGAN Data,27186,0.7449111342430115
DPGAN Data,27187,0.7396281957626343
DPGAN Data,27188,0.7485319972038269
DPGAN Data,27189,0.7525211572647095
DPGAN Data,27190,0.747233510017395
DPGAN Data,27191,0.7506722211837769
DPGAN Data,27192,0.7482670545578003
DPGAN Data,27193,0.7497732043266296
DPGAN Data,27194,0.7507032155990601
DPGAN Data,27195,0.7482303977012634
DPGAN Data,27196,0.7502495646476746
DPGAN Data,27197,0.7479141354560852
DPGAN Data,27198,0.7485043406486511
DPGAN Data,27199,0.7490378022193909
DPGAN Data,27200,0.7492886781692505
DPGAN Data,27201,0.7548912167549133
DPGAN Data,27202,0.7435583472251892
DPGAN Data,27203,0.7456280589103699
DPGAN Data,27204,0.7433658838272095
DPGAN Data,27205,0.7473011612892151
DPGAN Data,27206,0.7508862018585205
DPGAN Data,27207,0.7500988245010376
DPGAN Data,27208,0.7480697631835938
DPGAN Data,27209,0.7447558641433716
DPGAN Data,27210,0.7420344948768616
DPGAN Data,27211,0.7479607462882996
DPGAN Data,27212,0.7444728016853333
DPGAN Data,27213,0.7493340969085693
DPGAN Data,27214,0.7471916079521179
DPGAN Data,27215,0.7423559427261353
DPGAN Data,27216,0.7517101168632507
DPGAN Data,27217,0.7510623335838318
DPGAN Data,27218,0.7523974180221558
DPGAN Data,27219,0.7423692941665649
DPGAN Data,27220,0.7519814372062683
DPGAN Data,27221,0.7456011772155762
DPGAN Data,27222,0.7432231307029724
DPGAN Data,27223,0.7452391386032104
DPGAN Data,27224,0.747718334197998
DPGAN Data,27225,0.7477505803108215
DPGAN Data,27226,0.7416020035743713
DPGAN Data,27227,0.7512568235397339
DPGAN Data,27228,0.7530581951141357
DPGAN Data,27229,0.7503274083137512
DPGAN Data,27230,0.7497795820236206
DPGAN Data,27231,0.7448962926864624
DPGAN Data,27232,0.7470093369483948
DPGAN Data,27233,0.7488775253295898
DPGAN Data,27234,0.7444592118263245
DPGAN Data,27235,0.745134711265564
DPGAN Data,27236,0.7468646764755249
DPGAN Data,27237,0.7432535886764526
DPGAN Data,27238,0.7514190077781677
DPGAN Data,27239,0.7526446580886841
DPGAN Data,27240,0.7446948885917664
DPGAN Data,27241,0.7500722408294678
DPGAN Data,27242,0.7492119669914246
DPGAN Data,27243,0.7491971254348755
DPGAN Data,27244,0.7456792593002319
DPGAN Data,27245,0.7482724189758301
DPGAN Data,27246,0.7439250946044922
DPGAN Data,27247,0.7538057565689087
DPGAN Data,27248,0.749847948551178
DPGAN Data,27249,0.7446284294128418
DPGAN Data,27250,0.7468903660774231
DPGAN Data,27251,0.7499750852584839
DPGAN Data,27252,0.7482041120529175
DPGAN Data,27253,0.7460423707962036
DPGAN Data,27254,0.7478743195533752
DPGAN Data,27255,0.7462690472602844
DPGAN Data,27256,0.7491136193275452
DPGAN Data,27257,0.7425176501274109
DPGAN Data,27258,0.7458521723747253
DPGAN Data,27259,0.7416046857833862
DPGAN Data,27260,0.7524269819259644
DPGAN Data,27261,0.7470002174377441
DPGAN Data,27262,0.7489830851554871
DPGAN Data,27263,0.745742678642273
DPGAN Data,27264,0.7489038109779358
DPGAN Data,27265,0.7443298101425171
DPGAN Data,27266,0.7441198825836182
DPGAN Data,27267,0.7428663969039917
DPGAN Data,27268,0.7560877799987793
DPGAN Data,27269,0.747289776802063
DPGAN Data,27270,0.747157871723175
DPGAN Data,27271,0.7447190284729004
DPGAN Data,27272,0.7435392141342163
DPGAN Data,27273,0.7505648136138916
DPGAN Data,27274,0.7516458034515381
DPGAN Data,27275,0.74909508228302
DPGAN Data,27276,0.7387680411338806
DPGAN Data,27277,0.7456924915313721
DPGAN Data,27278,0.7507672309875488
DPGAN Data,27279,0.7411954998970032
DPGAN Data,27280,0.7471110820770264
DPGAN Data,27281,0.7508231997489929
DPGAN Data,27282,0.7442319989204407
DPGAN Data,27283,0.7532652616500854
DPGAN Data,27284,0.7432817816734314
DPGAN Data,27285,0.7439369559288025
DPGAN Data,27286,0.7509940266609192
DPGAN Data,27287,0.7540996074676514
DPGAN Data,27288,0.7466505169868469
DPGAN Data,27289,0.7456917762756348
DPGAN Data,27290,0.7451041340827942
DPGAN Data,27291,0.7428997755050659
DPGAN Data,27292,0.747075080871582
DPGAN Data,27293,0.7464767694473267
DPGAN Data,27294,0.7502501010894775
DPGAN Data,27295,0.7478577494621277
DPGAN Data,27296,0.7450026869773865
DPGAN Data,27297,0.7503729462623596
DPGAN Data,27298,0.7505207061767578
DPGAN Data,27299,0.7442066669464111
DPGAN Data,27300,0.741841197013855
DPGAN Data,27301,0.7435734868049622
DPGAN Data,27302,0.7447090148925781
DPGAN Data,27303,0.7513468265533447
DPGAN Data,27304,0.7433838248252869
DPGAN Data,27305,0.7510609030723572
DPGAN Data,27306,0.7514376640319824
DPGAN Data,27307,0.7461457848548889
DPGAN Data,27308,0.7425026893615723
DPGAN Data,27309,0.7468247413635254
DPGAN Data,27310,0.7446889281272888
DPGAN Data,27311,0.746957540512085
DPGAN Data,27312,0.7535830736160278
DPGAN Data,27313,0.7513921856880188
DPGAN Data,27314,0.7458881735801697
DPGAN Data,27315,0.7499517202377319
DPGAN Data,27316,0.7453111410140991
DPGAN Data,27317,0.7463167905807495
DPGAN Data,27318,0.7541713714599609
DPGAN Data,27319,0.7495065927505493
DPGAN Data,27320,0.7445082664489746
DPGAN Data,27321,0.7470810413360596
DPGAN Data,27322,0.7483997941017151
DPGAN Data,27323,0.7462288737297058
DPGAN Data,27324,0.7436802983283997
DPGAN Data,27325,0.7537472248077393
DPGAN Data,27326,0.7481375932693481
DPGAN Data,27327,0.7510584592819214
DPGAN Data,27328,0.7553503513336182
DPGAN Data,27329,0.7465463280677795
DPGAN Data,27330,0.7451066970825195
DPGAN Data,27331,0.7435638308525085
DPGAN Data,27332,0.7502479553222656
DPGAN Data,27333,0.7449288368225098
DPGAN Data,27334,0.7482024431228638
DPGAN Data,27335,0.7480146884918213
DPGAN Data,27336,0.7470462918281555
DPGAN Data,27337,0.7510086894035339
DPGAN Data,27338,0.7486807703971863
DPGAN Data,27339,0.7473677396774292
DPGAN Data,27340,0.7481374740600586
DPGAN Data,27341,0.743797242641449
DPGAN Data,27342,0.7479156255722046
DPGAN Data,27343,0.7401342988014221
DPGAN Data,27344,0.7480799555778503
DPGAN Data,27345,0.7435342073440552
DPGAN Data,27346,0.7458040714263916
DPGAN Data,27347,0.7464512586593628
DPGAN Data,27348,0.7435601949691772
DPGAN Data,27349,0.7570457458496094
DPGAN Data,27350,0.7425475120544434
DPGAN Data,27351,0.7500271797180176
DPGAN Data,27352,0.7485823631286621
DPGAN Data,27353,0.7523977756500244
DPGAN Data,27354,0.7475560903549194
DPGAN Data,27355,0.7447329163551331
DPGAN Data,27356,0.7458671927452087
DPGAN Data,27357,0.7459570169448853
DPGAN Data,27358,0.7478525042533875
DPGAN Data,27359,0.7469334602355957
DPGAN Data,27360,0.746714174747467
DPGAN Data,27361,0.7525015473365784
DPGAN Data,27362,0.7478499412536621
DPGAN Data,27363,0.7484057545661926
DPGAN Data,27364,0.750696063041687
DPGAN Data,27365,0.7465141415596008
DPGAN Data,27366,0.7449091076850891
DPGAN Data,27367,0.7449246644973755
DPGAN Data,27368,0.7474901080131531
DPGAN Data,27369,0.7469624280929565
DPGAN Data,27370,0.7447492480278015
DPGAN Data,27371,0.7434952259063721
DPGAN Data,27372,0.7451856136322021
DPGAN Data,27373,0.74544358253479
DPGAN Data,27374,0.7463299036026001
DPGAN Data,27375,0.750510036945343
DPGAN Data,27376,0.7496820688247681
DPGAN Data,27377,0.7468451261520386
DPGAN Data,27378,0.749112606048584
DPGAN Data,27379,0.7498610615730286
DPGAN Data,27380,0.7441728711128235
DPGAN Data,27381,0.7480804920196533
DPGAN Data,27382,0.7460819482803345
DPGAN Data,27383,0.7463738322257996
DPGAN Data,27384,0.7469260096549988
DPGAN Data,27385,0.7497482895851135
DPGAN Data,27386,0.74872225522995
DPGAN Data,27387,0.7472885847091675
DPGAN Data,27388,0.7552805542945862
DPGAN Data,27389,0.745670735836029
DPGAN Data,27390,0.7525568008422852
DPGAN Data,27391,0.747837245464325
DPGAN Data,27392,0.746745765209198
DPGAN Data,27393,0.7463008165359497
DPGAN Data,27394,0.7535741925239563
DPGAN Data,27395,0.7504247426986694
DPGAN Data,27396,0.7490546107292175
DPGAN Data,27397,0.7559681534767151
DPGAN Data,27398,0.7530003786087036
DPGAN Data,27399,0.7435446381568909
DPGAN Data,27400,0.747991144657135
DPGAN Data,27401,0.7500278353691101
DPGAN Data,27402,0.7465366125106812
DPGAN Data,27403,0.7488201260566711
DPGAN Data,27404,0.7462899684906006
DPGAN Data,27405,0.7460551261901855
DPGAN Data,27406,0.7552515268325806
DPGAN Data,27407,0.7440341114997864
DPGAN Data,27408,0.7485145926475525
DPGAN Data,27409,0.745806872844696
DPGAN Data,27410,0.7467440366744995
DPGAN Data,27411,0.7501420974731445
DPGAN Data,27412,0.7482863068580627
DPGAN Data,27413,0.7504432797431946
DPGAN Data,27414,0.7433760762214661
DPGAN Data,27415,0.7457521557807922
DPGAN Data,27416,0.7455152273178101
DPGAN Data,27417,0.7503322958946228
DPGAN Data,27418,0.7456884980201721
DPGAN Data,27419,0.7454548478126526
DPGAN Data,27420,0.7495816946029663
DPGAN Data,27421,0.752920389175415
DPGAN Data,27422,0.745965838432312
DPGAN Data,27423,0.744874894618988
DPGAN Data,27424,0.74965900182724
DPGAN Data,27425,0.7520017623901367
DPGAN Data,27426,0.7517346143722534
DPGAN Data,27427,0.746436357498169
DPGAN Data,27428,0.7499720454216003
DPGAN Data,27429,0.7465140223503113
DPGAN Data,27430,0.7483223080635071
DPGAN Data,27431,0.7512830495834351
DPGAN Data,27432,0.7486736178398132
DPGAN Data,27433,0.7439242601394653
DPGAN Data,27434,0.74757981300354
DPGAN Data,27435,0.7472849488258362
DPGAN Data,27436,0.745805025100708
DPGAN Data,27437,0.7451706528663635
DPGAN Data,27438,0.7521219849586487
DPGAN Data,27439,0.747198760509491
DPGAN Data,27440,0.7483488917350769
DPGAN Data,27441,0.7417107224464417
DPGAN Data,27442,0.7500770092010498
DPGAN Data,27443,0.7481677532196045
DPGAN Data,27444,0.751181960105896
DPGAN Data,27445,0.7422745227813721
DPGAN Data,27446,0.743717610836029
DPGAN Data,27447,0.7499644160270691
DPGAN Data,27448,0.7482724189758301
DPGAN Data,27449,0.7463786005973816
DPGAN Data,27450,0.7563564777374268
DPGAN Data,27451,0.7467623353004456
DPGAN Data,27452,0.7507390379905701
DPGAN Data,27453,0.7501752972602844
DPGAN Data,27454,0.7460969090461731
DPGAN Data,27455,0.7470697164535522
DPGAN Data,27456,0.7454603314399719
DPGAN Data,27457,0.7483960390090942
DPGAN Data,27458,0.7528285980224609
DPGAN Data,27459,0.7483183741569519
DPGAN Data,27460,0.7485182285308838
DPGAN Data,27461,0.7483853101730347
DPGAN Data,27462,0.7474165558815002
DPGAN Data,27463,0.7486866116523743
DPGAN Data,27464,0.7501955628395081
DPGAN Data,27465,0.7508143782615662
DPGAN Data,27466,0.7485576272010803
DPGAN Data,27467,0.747791588306427
DPGAN Data,27468,0.7486156225204468
DPGAN Data,27469,0.7462773323059082
DPGAN Data,27470,0.7537859678268433
DPGAN Data,27471,0.746129035949707
DPGAN Data,27472,0.7417559623718262
DPGAN Data,27473,0.748347282409668
DPGAN Data,27474,0.7483864426612854
DPGAN Data,27475,0.7492426633834839
DPGAN Data,27476,0.7447779178619385
DPGAN Data,27477,0.7493299841880798
DPGAN Data,27478,0.7482540011405945
DPGAN Data,27479,0.7434932589530945
DPGAN Data,27480,0.7447088360786438
DPGAN Data,27481,0.7466270327568054
DPGAN Data,27482,0.7514117956161499
DPGAN Data,27483,0.7472968101501465
DPGAN Data,27484,0.7484071254730225
DPGAN Data,27485,0.7473641633987427
DPGAN Data,27486,0.7396779656410217
DPGAN Data,27487,0.7474752068519592
DPGAN Data,27488,0.7491273283958435
DPGAN Data,27489,0.7491185069084167
DPGAN Data,27490,0.7492848634719849
DPGAN Data,27491,0.7463728189468384
DPGAN Data,27492,0.7484226226806641
DPGAN Data,27493,0.743979811668396
DPGAN Data,27494,0.7453159689903259
